奇异轮播,#genre#
湖北卫视,http://ipv4.hs.imyjy.cn:7088/rtp/233.50.201.114:5140$浙江电信
湖北卫视,http://nas.yzzdxc.cn:16666/rtp/239.37.0.040:5540$吉林电信
湖北卫视,http://eversouthhangzhou.7766.org:8188/rtp/233.50.201.114:5140$浙江联通
湖北卫视,http://www.marcvision.xyz:8000/rtp/238.1.78.168:7216$安徽电信
湖北卫视,http://hook.msen.site:8000/rtp/235.254.198.72:1564$重庆电信
湖北卫视,http://kouki.pro:8888/rtp/239.49.8.8:9632$江苏电信
湖北卫视,http://www.niuin.com:4022/rtp/239.21.1.163:5002$山东电信
湖北卫视,http://hs.hejd.net:7088/rtp/233.50.201.114:5140$浙江电信
湖北卫视,http://tv.yzzdxc.cn:16666/rtp/239.37.0.040:5540$吉林电信
湖北卫视,http://naslmd2.myqnapcloud.com:4022/rtp/239.3.1.138:8044$北京联通
湖北卫视,http://www.yahao.host:4022/rtp/239.77.0.95:5146$广东电信
江西卫视,http://l3.negative.video:50000/rtp/233.50.201.145:5140$浙江电信
江西卫视,http://www.huijie5421.cn:8800/rtp/239.49.8.111:8000$江苏电信
江西卫视,http://nas.iszbd.com:4022/rtp/225.0.4.203:7980$重庆联通
江西卫视,http://iptv.xxika.net:8188/rtp/239.77.1.219:5146$广东电信
江西卫视,http://rujia.9966.org:7004/rtp/239.21.1.167:5002$山东电信
江西卫视,http://dsm.xlangnan.cn:10316/rtp/239.254.201.12:6290$河北电信
江西卫视,http://www.ltxs.pro:4022/rtp/238.255.2.94:5999$贵州电信
江西卫视,http://raytitor.cn:8888/rtp/233.18.204.95:5140$上海电信
江西卫视,http://www.wjyu.top:4022/rtp/233.18.204.95:5140$上海电信
江西卫视,http://wmh.wmh.ink:6633/rtp/239.77.1.219:5146$广东电信
江西卫视,http://hongzhijiaoyu.net:8188/rtp/239.77.1.219:5146$广东电信
江西卫视,http://zczb.aylzline.top:8899/rtp/225.1.2.77:11602$河南联通
江西卫视,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.219:5146$广东电信
江西卫视,http://www.maomizi.cn:9527/rtp/239.77.1.219:5146$广东电信
江西卫视,http://woc.iiiya.cn:18888/rtp/239.61.2.182:9080$福建电信
江西卫视,http://e1.woc.iiiya.cn:18888/rtp/239.61.2.182:9080$福建电信
江西卫视,http://audios.guangyuan.site:8188/rtp/239.77.1.219:5146$广东电信
江西卫视,http://zb.hexuntong.net:8188/rtp/239.3.1.123:8164$北京联通
江西卫视,http://jxyxnk.x3322.net:4022/rtp/239.252.220.63:5140$江西电信
江西卫视,http://www.liangcl.top:8686/rtp/233.50.201.145:5140$浙江电信
江西卫视,http://www.ljun.cc:4022/rtp/239.3.1.123:8164$北京联通
江西卫视,http://esxi.juzhijian.com:8822/rtp/239.16.20.89:10890$河南电信
江西卫视,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.126:10394$湖北电信
江西卫视,http://sunny2017.xyz:7788/rtp/239.21.1.167:5002$山东电信
江西卫视,http://ysf620.f3322.net:8889/rtp/239.77.1.219:5146$广东电信
江西卫视,http://pr.19760929.xyz:9688/rtp/239.77.1.219:5146$广东电信
江西卫视,http://hiliu.myds.me:18088/rtp/239.69.1.126:10394$湖北电信
江西卫视,http://zqh2333.top:2222/rtp/239.94.0.79:5140$四川电信
江西卫视,http://server.juzhijian.com:8822/rtp/239.16.20.89:10890$河南电信
江西卫视,http://www.rongrong.me:14022/rtp/233.18.204.95:5140$上海电信
江西卫视,http://home2.neumantang.com:8888/rtp/239.0.0.63:5140$四川联通
江西卫视,http://www.andy-nas.top:8623/rtp/239.76.252.225:9000$湖南电信
江西卫视,http://www.andy-nas.top:8623/rtp/239.76.245.225:1234$湖南电信
江西卫视,http://woshiysy1.synology.me:4999/rtp/233.18.204.95:5140$上海电信
江西卫视,http://aylzsu.cn:9999/rtp/225.1.2.77:11602$河南联通
江西卫视,http://openwrt.guidang.net:1688/rtp/225.1.8.171:8166$北京电信
江西卫视,http://www.maomizi.cn:9530/rtp/239.77.1.219:5146$广东电信
江西卫视,http://sdray.gicp.net:8822/rtp/239.16.20.89:10890$河南电信
江西卫视,http://a.xiongnas.top:8888/rtp/239.3.1.123:8164$北京联通
江西卫视,http://ipv4.hs.imyjy.cn:7088/rtp/233.50.201.145:5140$浙江电信
江西卫视,http://nas.yzzdxc.cn:16666/rtp/239.37.0.043:5540$吉林电信
江西卫视,http://eversouthhangzhou.7766.org:8188/rtp/233.50.201.145:5140$浙江联通
江西卫视,http://www.marcvision.xyz:8000/rtp/238.1.78.26:6136$安徽电信
江西卫视,http://hook.msen.site:8000/rtp/235.254.198.29:1392$重庆电信
江西卫视,http://kouki.pro:8888/rtp/239.49.8.111:8000$江苏电信
江西卫视,http://www.niuin.com:4022/rtp/239.21.1.167:5002$山东电信
江西卫视,http://hs.hejd.net:7088/rtp/233.50.201.145:5140$浙江电信
江西卫视,http://tv.yzzdxc.cn:16666/rtp/239.37.0.043:5540$吉林电信
江西卫视,http://naslmd2.myqnapcloud.com:4022/rtp/239.3.1.123:8164$北京联通
江西卫视,http://www.yahao.host:4022/rtp/239.77.1.219:5146$广东电信
四川卫视,http://l3.negative.video:50000/rtp/233.50.201.139:5140$浙江电信
四川卫视,http://www.huijie5421.cn:8800/rtp/239.49.8.110:8000$江苏电信
四川卫视,http://nas.iszbd.com:4022/rtp/225.0.4.204:7980$重庆联通
四川卫视,http://iptv.xxika.net:8188/rtp/239.77.0.159:5146$广东电信
四川卫视,http://rujia.9966.org:7004/rtp/239.21.2.15:5002$山东电信
四川卫视,http://dsm.xlangnan.cn:10316/rtp/239.254.200.202:6325$河北电信
四川卫视,http://www.ltxs.pro:4022/rtp/238.255.2.76:5999$贵州电信
四川卫视,http://wmh.wmh.ink:6633/rtp/239.77.0.159:5146$广东电信
四川卫视,http://hongzhijiaoyu.net:8188/rtp/239.77.0.159:5146$广东电信
四川卫视,http://zczb.aylzline.top:8899/rtp/225.1.2.108:11626$河南联通
四川卫视,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.159:5146$广东电信
四川卫视,http://www.maomizi.cn:9527/rtp/239.77.0.159:5146$广东电信
四川卫视,http://woc.iiiya.cn:18888/rtp/239.61.2.251:9494$福建电信
四川卫视,http://e1.woc.iiiya.cn:18888/rtp/239.61.2.251:9494$福建电信
四川卫视,http://audios.guangyuan.site:8188/rtp/239.77.0.159:5146$广东电信
四川卫视,http://zb.hexuntong.net:8188/rtp/239.3.1.29:8288$北京联通
四川卫视,http://jxyxnk.x3322.net:4022/rtp/239.252.220.93:5140$江西电信
四川卫视,http://www.liangcl.top:8686/rtp/233.50.201.139:5140$浙江电信
四川卫视,http://www.ljun.cc:4022/rtp/239.3.1.29:8288$北京联通
四川卫视,http://esxi.juzhijian.com:8822/rtp/239.16.20.86:10860$河南电信
四川卫视,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.169:10650$湖北电信
四川卫视,http://sunny2017.xyz:7788/rtp/239.21.2.15:5002$山东电信
四川卫视,http://ysf620.f3322.net:8889/rtp/239.77.0.159:5146$广东电信
四川卫视,http://pr.19760929.xyz:9688/rtp/239.77.0.159:5146$广东电信
四川卫视,http://hiliu.myds.me:18088/rtp/239.69.1.169:10650$湖北电信
四川卫视,http://zqh2333.top:2222/rtp/239.94.0.60:5140$四川电信
四川卫视,http://zqh2333.top:2222/rtp/239.94.0.59:5140$四川电信
四川卫视,http://server.juzhijian.com:8822/rtp/239.16.20.86:10860$河南电信
四川卫视,http://home2.neumantang.com:8888/rtp/239.0.0.1:5140$四川联通
四川卫视,http://www.andy-nas.top:8623/rtp/239.76.253.91:9000$湖南电信
四川卫视,http://www.andy-nas.top:8623/rtp/239.76.246.91:1234$湖南电信
四川卫视,http://aylzsu.cn:9999/rtp/225.1.2.108:11626$河南联通
四川卫视,http://www.maomizi.cn:9530/rtp/239.77.0.159:5146$广东电信
四川卫视,http://sdray.gicp.net:8822/rtp/239.16.20.86:10860$河南电信
四川卫视,http://a.xiongnas.top:8888/rtp/239.3.1.29:8288$北京联通
四川卫视,http://ipv4.hs.imyjy.cn:7088/rtp/233.50.201.139:5140$浙江电信
四川卫视,http://nas.yzzdxc.cn:16666/rtp/239.37.0.041:5540$吉林电信
四川卫视,http://eversouthhangzhou.7766.org:8188/rtp/233.50.201.139:5140$浙江联通
四川卫视,http://www.marcvision.xyz:8000/rtp/238.1.78.30:6168$安徽电信
四川卫视,http://hook.msen.site:8000/rtp/235.254.198.175:7980$重庆电信
四川卫视,http://kouki.pro:8888/rtp/239.49.8.110:8000$江苏电信
四川卫视,http://www.niuin.com:4022/rtp/239.21.2.15:5002$山东电信
四川卫视,http://hs.hejd.net:7088/rtp/233.50.201.139:5140$浙江电信
四川卫视,http://tv.yzzdxc.cn:16666/rtp/239.37.0.041:5540$吉林电信
四川卫视,http://naslmd2.myqnapcloud.com:4022/rtp/239.3.1.29:8288$北京联通
四川卫视,http://www.yahao.host:4022/rtp/239.77.0.159:5146$广东电信
四川卫视,http://101.wifi98.com:9001/rtp/232.0.0.185:1234$辽宁联通
四川卫视,http://joyznm.i234.me:20000/rtp/239.3.1.29:8288$北京联通
四川卫视,http://yhms.aylzline.top:8899/rtp/225.1.2.108:11626$河南联通
四川卫视,http://emby.xlangnan.cn:10316/rtp/239.254.200.202:6325$河北电信
重庆卫视,http://l3.negative.video:50000/rtp/233.50.201.143:5140$浙江电信
重庆卫视,http://www.huijie5421.cn:8800/rtp/239.49.8.57:9830$江苏电信
重庆卫视,http://nas.iszbd.com:4022/rtp/225.0.4.187:7980$重庆联通
重庆卫视,http://iptv.xxika.net:8188/rtp/239.77.0.182:5146$广东电信
重庆卫视,http://rujia.9966.org:7004/rtp/239.21.1.233:5002$山东电信
重庆卫视,http://dsm.xlangnan.cn:10316/rtp/239.254.200.203:6323$河北电信
重庆卫视,http://www.ltxs.pro:4022/rtp/238.255.2.78:5999$贵州电信
重庆卫视,http://raytitor.cn:8888/rtp/233.18.204.100:5140$上海电信
重庆卫视,http://www.wjyu.top:4022/rtp/233.18.204.100:5140$上海电信
重庆卫视,http://wmh.wmh.ink:6633/rtp/239.77.0.182:5146$广东电信
重庆卫视,http://hongzhijiaoyu.net:8188/rtp/239.77.0.182:5146$广东电信
重庆卫视,http://zczb.aylzline.top:8899/rtp/225.1.2.75:11590$河南联通
重庆卫视,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.182:5146$广东电信
重庆卫视,http://www.maomizi.cn:9527/rtp/239.77.0.182:5146$广东电信
重庆卫视,http://woc.iiiya.cn:18888/rtp/239.61.2.250:9488$福建电信
重庆卫视,http://e1.woc.iiiya.cn:18888/rtp/239.61.2.250:9488$福建电信
重庆卫视,http://audios.guangyuan.site:8188/rtp/239.77.0.182:5146$广东电信
重庆卫视,http://zb.hexuntong.net:8188/rtp/239.3.1.122:8160$北京联通
重庆卫视,http://jxyxnk.x3322.net:4022/rtp/239.252.220.94:5140$江西电信
重庆卫视,http://www.liangcl.top:8686/rtp/233.50.201.143:5140$浙江电信
重庆卫视,http://www.ljun.cc:4022/rtp/239.3.1.122:8160$北京联通
重庆卫视,http://esxi.juzhijian.com:8822/rtp/239.16.20.79:10790$河南电信
重庆卫视,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.149:10530$湖北电信
重庆卫视,http://sunny2017.xyz:7788/rtp/239.21.1.233:5002$山东电信
重庆卫视,http://ysf620.f3322.net:8889/rtp/239.77.0.182:5146$广东电信
重庆卫视,http://pr.19760929.xyz:9688/rtp/239.77.0.182:5146$广东电信
重庆卫视,http://hiliu.myds.me:18088/rtp/239.69.1.149:10530$湖北电信
重庆卫视,http://zqh2333.top:2222/rtp/239.94.0.82:5140$四川电信
重庆卫视,http://server.juzhijian.com:8822/rtp/239.16.20.79:10790$河南电信
重庆卫视,http://www.rongrong.me:14022/rtp/233.18.204.100:5140$上海电信
重庆卫视,http://home2.neumantang.com:8888/rtp/239.0.0.72:5140$四川联通
重庆卫视,http://www.andy-nas.top:8623/rtp/239.76.246.92:1234$湖南电信
重庆卫视,http://www.andy-nas.top:8623/rtp/239.76.253.92:9000$湖南电信
重庆卫视,http://woshiysy1.synology.me:4999/rtp/233.18.204.100:5140$上海电信
重庆卫视,http://aylzsu.cn:9999/rtp/225.1.2.75:11590$河南联通
重庆卫视,http://openwrt.guidang.net:1688/rtp/225.1.8.172:8162$北京电信
重庆卫视,http://www.maomizi.cn:9530/rtp/239.77.0.182:5146$广东电信
重庆卫视,http://sdray.gicp.net:8822/rtp/239.16.20.79:10790$河南电信
重庆卫视,http://a.xiongnas.top:8888/rtp/239.3.1.122:8160$北京联通
重庆卫视,http://ipv4.hs.imyjy.cn:7088/rtp/233.50.201.143:5140$浙江电信
重庆卫视,http://nas.yzzdxc.cn:16666/rtp/239.37.0.062:5540$吉林电信
重庆卫视,http://eversouthhangzhou.7766.org:8188/rtp/233.50.201.143:5140$浙江联通
重庆卫视,http://www.marcvision.xyz:8000/rtp/238.1.78.31:6176$安徽电信
重庆卫视,http://hook.msen.site:8000/rtp/235.254.196.249:1268$重庆电信
重庆卫视,http://kouki.pro:8888/rtp/239.49.8.57:9830$江苏电信
重庆卫视,http://www.niuin.com:4022/rtp/239.21.1.233:5002$山东电信
重庆卫视,http://hs.hejd.net:7088/rtp/233.50.201.143:5140$浙江电信
重庆卫视,http://tv.yzzdxc.cn:16666/rtp/239.37.0.062:5540$吉林电信
重庆卫视,http://naslmd2.myqnapcloud.com:4022/rtp/239.3.1.122:8160$北京联通
重庆卫视,http://www.yahao.host:4022/rtp/239.77.0.182:5146$广东电信
贵州卫视,http://l3.negative.video:50000/rtp/233.50.201.142:5140$浙江电信
贵州卫视,http://www.huijie5421.cn:8800/rtp/239.49.8.49:8000$江苏电信
贵州卫视,http://nas.iszbd.com:4022/rtp/225.0.4.175:7980$重庆联通
贵州卫视,http://iptv.xxika.net:8188/rtp/239.77.1.221:5146$广东电信
贵州卫视,http://rujia.9966.org:7004/rtp/239.21.1.166:5002$山东电信
贵州卫视,http://dsm.xlangnan.cn:10316/rtp/239.254.201.20:6315$河北电信
贵州卫视,http://www.ltxs.pro:4022/rtp/238.255.2.1:5999$贵州电信
贵州卫视,http://raytitor.cn:8888/rtp/233.18.204.101:5140$上海电信
贵州卫视,http://www.wjyu.top:4022/rtp/233.18.204.101:5140$上海电信
贵州卫视,http://wmh.wmh.ink:6633/rtp/239.77.1.221:5146$广东电信
贵州卫视,http://hongzhijiaoyu.net:8188/rtp/239.77.1.221:5146$广东电信
贵州卫视,http://zczb.aylzline.top:8899/rtp/225.1.2.109:11632$河南联通
贵州卫视,http://yahao.myqnapcloud.com:4022/rtp/239.77.1.221:5146$广东电信
贵州卫视,http://www.maomizi.cn:9527/rtp/239.77.1.221:5146$广东电信
贵州卫视,http://woc.iiiya.cn:18888/rtp/239.61.2.159:8942$福建电信
贵州卫视,http://e1.woc.iiiya.cn:18888/rtp/239.61.2.159:8942$福建电信
贵州卫视,http://audios.guangyuan.site:8188/rtp/239.77.1.221:5146$广东电信
贵州卫视,http://zb.hexuntong.net:8188/rtp/239.3.1.149:8076$北京联通
贵州卫视,http://jxyxnk.x3322.net:4022/rtp/239.252.220.190:5140$江西电信
贵州卫视,http://www.liangcl.top:8686/rtp/233.50.201.142:5140$浙江电信
贵州卫视,http://www.ljun.cc:4022/rtp/239.3.1.149:8076$北京联通
贵州卫视,http://esxi.juzhijian.com:8822/rtp/239.16.20.81:10810$河南电信
贵州卫视,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.150:10536$湖北电信
贵州卫视,http://sunny2017.xyz:7788/rtp/239.21.1.166:5002$山东电信
贵州卫视,http://ysf620.f3322.net:8889/rtp/239.77.1.221:5146$广东电信
贵州卫视,http://pr.19760929.xyz:9688/rtp/239.77.1.221:5146$广东电信
贵州卫视,http://hiliu.myds.me:18088/rtp/239.69.1.150:10536$湖北电信
贵州卫视,http://zqh2333.top:2222/rtp/239.94.0.83:5140$四川电信
贵州卫视,http://server.juzhijian.com:8822/rtp/239.16.20.81:10810$河南电信
贵州卫视,http://www.rongrong.me:14022/rtp/233.18.204.101:5140$上海电信
贵州卫视,http://home2.neumantang.com:8888/rtp/239.0.0.64:5140$四川联通
贵州卫视,http://www.andy-nas.top:8623/rtp/239.76.245.198:1234$湖南电信
贵州卫视,http://www.andy-nas.top:8623/rtp/239.76.252.198:9000$湖南电信
贵州卫视,http://woshiysy1.synology.me:4999/rtp/233.18.204.101:5140$上海电信
贵州卫视,http://aylzsu.cn:9999/rtp/225.1.2.109:11632$河南联通
贵州卫视,http://openwrt.guidang.net:1688/rtp/225.1.8.77:8076$北京电信
贵州卫视,http://www.maomizi.cn:9530/rtp/239.77.1.221:5146$广东电信
贵州卫视,http://sdray.gicp.net:8822/rtp/239.16.20.81:10810$河南电信
贵州卫视,http://a.xiongnas.top:8888/rtp/239.3.1.149:8076$北京联通
贵州卫视,http://ipv4.hs.imyjy.cn:7088/rtp/233.50.201.142:5140$浙江电信
贵州卫视,http://nas.yzzdxc.cn:16666/rtp/239.37.0.058:5540$吉林电信
贵州卫视,http://eversouthhangzhou.7766.org:8188/rtp/233.50.201.142:5140$浙江联通
贵州卫视,http://www.marcvision.xyz:8000/rtp/238.1.78.244:7824$安徽电信
贵州卫视,http://hook.msen.site:8000/rtp/235.254.198.185:7980$重庆电信
贵州卫视,http://kouki.pro:8888/rtp/239.49.8.49:8000$江苏电信
贵州卫视,http://www.niuin.com:4022/rtp/239.21.1.166:5002$山东电信
贵州卫视,http://hs.hejd.net:7088/rtp/233.50.201.142:5140$浙江电信
贵州卫视,http://tv.yzzdxc.cn:16666/rtp/239.37.0.058:5540$吉林电信
贵州卫视,http://naslmd2.myqnapcloud.com:4022/rtp/239.3.1.149:8076$北京联通
贵州卫视,http://www.yahao.host:4022/rtp/239.77.1.221:5146$广东电信
云南卫视,http://l3.negative.video:50000/rtp/233.50.200.115:5140$浙江电信
云南卫视,http://www.huijie5421.cn:8800/rtp/239.49.0.177:8000$江苏电信
云南卫视,http://iptv.xxika.net:8188/rtp/239.253.43.100:5146$广东电信
云南卫视,http://www.ltxs.pro:4022/rtp/238.255.2.63:5999$贵州电信
云南卫视,http://raytitor.cn:8888/rtp/233.18.204.106:5140$上海电信
云南卫视,http://www.wjyu.top:4022/rtp/233.18.204.106:5140$上海电信
云南卫视,http://wmh.wmh.ink:6633/rtp/239.253.43.100:5146$广东电信
云南卫视,http://hongzhijiaoyu.net:8188/rtp/239.253.43.100:5146$广东电信
云南卫视,http://zczb.aylzline.top:8899/rtp/225.1.2.76:11596$河南联通
云南卫视,http://yahao.myqnapcloud.com:4022/rtp/239.253.43.100:5146$广东电信
云南卫视,http://www.maomizi.cn:9527/rtp/239.253.43.100:5146$广东电信
云南卫视,http://woc.iiiya.cn:18888/rtp/239.61.2.61:8360$福建电信
云南卫视,http://e1.woc.iiiya.cn:18888/rtp/239.61.2.61:8360$福建电信
云南卫视,http://audios.guangyuan.site:8188/rtp/239.253.43.100:5146$广东电信
云南卫视,http://zb.hexuntong.net:8188/rtp/239.3.1.26:8108$北京联通
云南卫视,http://jxyxnk.x3322.net:4022/rtp/239.252.219.185:5140$江西电信
云南卫视,http://www.liangcl.top:8686/rtp/233.50.200.115:5140$浙江电信
云南卫视,http://www.ljun.cc:4022/rtp/239.3.1.26:8108$北京联通
云南卫视,http://esxi.juzhijian.com:8822/rtp/239.16.20.85:10850$河南电信
云南卫视,http://ysf620.f3322.net:8889/rtp/239.253.43.100:5146$广东电信
云南卫视,http://pr.19760929.xyz:9688/rtp/239.253.43.100:5146$广东电信
云南卫视,http://zqh2333.top:2222/rtp/239.94.0.90:5140$四川电信
云南卫视,http://server.juzhijian.com:8822/rtp/239.16.20.85:10850$河南电信
云南卫视,http://www.rongrong.me:14022/rtp/233.18.204.106:5140$上海电信
云南卫视,http://home2.neumantang.com:8888/rtp/239.0.0.74:5140$四川联通
云南卫视,http://www.andy-nas.top:8623/rtp/239.76.254.60:9000$湖南电信
云南卫视,http://woshiysy1.synology.me:4999/rtp/233.18.204.106:5140$上海电信
云南卫视,http://aylzsu.cn:9999/rtp/225.1.2.76:11596$河南联通
云南卫视,http://www.maomizi.cn:9530/rtp/239.253.43.100:5146$广东电信
云南卫视,http://sdray.gicp.net:8822/rtp/239.16.20.85:10850$河南电信
云南卫视,http://a.xiongnas.top:8888/rtp/239.3.1.26:8108$北京联通
云南卫视,http://ipv4.hs.imyjy.cn:7088/rtp/233.50.200.115:5140$浙江电信
云南卫视,http://nas.yzzdxc.cn:16666/rtp/239.37.0.063:5540$吉林电信
云南卫视,http://eversouthhangzhou.7766.org:8188/rtp/233.50.201.46:5140$浙江联通
云南卫视,http://www.marcvision.xyz:8000/rtp/238.1.78.89:6584$安徽电信
云南卫视,http://hook.msen.site:8000/rtp/235.254.198.25:1376$重庆电信
云南卫视,http://kouki.pro:8888/rtp/239.49.0.177:8000$江苏电信
云南卫视,http://hs.hejd.net:7088/rtp/233.50.200.115:5140$浙江电信
云南卫视,http://tv.yzzdxc.cn:16666/rtp/239.37.0.063:5540$吉林电信
云南卫视,http://naslmd2.myqnapcloud.com:4022/rtp/239.3.1.26:8108$北京联通
云南卫视,http://www.yahao.host:4022/rtp/239.253.43.100:5146$广东电信
云南卫视,http://101.wifi98.com:9001/rtp/232.0.0.40:1234$辽宁联通
云南卫视,http://joyznm.i234.me:20000/rtp/239.3.1.26:8108$北京联通
云南卫视,http://yhms.aylzline.top:8899/rtp/225.1.2.76:11596$河南联通
云南卫视,http://www.lizhinas.top:10086/rtp/239.252.219.185:5140$江西电信
